"Feature"	"Gain"	"Cover"	"Frequency"
"70"	"Visa_Finiciomora__tend"	0.00182197391055005	0.000514435819602193	0.00134228187919463
"71"	"mactivos_margen__max"	0.00180173537484137	0.00148670176987923	0.00380313199105145
"72"	"mactivos_margen__tend"	0.00178911454307704	0.00181926077121482	0.00648769574944072
"73"	"mcuentas_saldo__min"	0.00177669158789897	0.00652288238772703	0.00447427293064877
"74"	"Visa_fultimo_cierre"	0.00171592184373117	0.00414055281041279	0.00484712900820283
"75"	"mcuenta_corriente_Paquete__min"	0.00171173292702529	0.00188094344139358	0.00507084265473527
"76"	"mprestamos_personales__max"	0.00168306547943783	0.000689082684281222	0.00320656226696495
"77"	"mcaja_ahorro_dolares__max"	0.00164697187637969	0.00542885324448644	0.00328113348247576
"78"	"Visa_cuenta_estado__max"	0.0016109357175893	0.000761663062998004	0.00104399701715138
"79"	"mrentabilidad__min"	0.00160498852786397	0.00398300398947264	0.00320656226696495
"80"	"cprestamos_personales__tend"	0.0015146714707657	0.000491502588549295	0.00193885160328113
"81"	"cliente_edad"	0.00150975065279099	0.00671488838057816	0.00611483967188665
"82"	"tplan_sueldo__tend"	0.00150485954683612	0.00538699737850148	0.00246085011185682
"83"	"mrentabilidad__max"	0.00143227602231171	0.00138337224925322	0.00395227442207308
"84"	"mcaja_ahorro_Paquete__tend"	0.00141838784692462	0.00119518128438008	0.00477255779269202
"85"	"mpagomiscuentas__tend"	0.00140223011123063	0.00451313105694132	0.00410141685309471
"86"	"mtarjeta_visa_consumo__tend"	0.00139310468630026	0.0023070573781397	0.00335570469798658
"87"	"Visa_mpagospesos"	0.00139019668172097	0.00103888223243025	0.00372856077554064
"88"	"Visa_tconsumos__tend"	0.00137392269951712	0.00219086422599079	0.00447427293064877
"89"	"tplazo_fijo"	0.00137058113444703	0.0127252244308327	0.00216256524981357
"90"	"Visa_mpagospesos__max"	0.00131691639445215	0.00123709635334023	0.00343027591349739
"91"	"Master_mpagospesos"	0.00131032842079327	0.00257402389502387	0.00260999254287845
"92"	"tcuenta_debitos_automaticos__tend"	0.00127055425360635	0.00496419369747681	0.00365398956002983
"93"	"tcaja_ahorro"	0.00126745492251993	0.00112149275886444	0.0023117076808352
"94"	"ccheques_emitidos_rechazados__max"	0.00125722582765357	0.00447767351502108	0.0023117076808352
"95"	"Master_mpagominimo__tend"	0.00124337707078346	0.00188335551100277	0.00335570469798658
"96"	"mcaja_ahorro_Paquete__max"	0.00123997776132733	0.00307998175276978	0.00425055928411633
"97"	"Visa_Fvencimiento"	0.00123236629563577	0.000356830165952008	0.00477255779269202
"98"	"Master_mpagominimo"	0.00123189275348171	0.00169396966304415	0.00313199105145414
"99"	"Visa_fechaalta"	0.00122756206694899	0.00385595296364839	0.0046234153616704
"100"	"Master_fechaalta__min"	0.00121839628548127	0.00161588647772477	0.00320656226696495
"101"	"ccallcenter_transacciones__tend"	0.00120188170467078	0.00120428229627026	0.00387770320656227
"102"	"mprestamos_personales__min"	0.00119666753794808	0.0014256862656919	0.00201342281879195
"103"	"foto_mes"	0.00118954990746419	0.00888219511950435	0.00425055928411633
"104"	"mpagomiscuentas"	0.00118007767885702	0.00433337968280064	0.00223713646532438
"105"	"Master_Finiciomora__max"	0.0011664653556602	0.00110951264412169	0.00216256524981357
"106"	"Visa_mconsumototal"	0.00116562232703218	0.000176876459952196	0.00201342281879195
"107"	"marketing_coss_selling__min"	0.0011625787954314	0.00126995024117143	0.00223713646532438
"108"	"mcaja_ahorro_dolares"	0.00115276681907742	0.00201076105068788	0.00320656226696495
"109"	"mcaja_ahorro_dolares__min"	0.00112589668129468	0.00914136286604485	0.00328113348247576
"110"	"ccheques_emitidos_rechazados__tend"	0.00111183990345425	0.000344714885559897	0.00111856823266219
"111"	"ccomisiones_otras__tend"	0.0011079611372346	0.0023563413645702	0.00417598806860552
"112"	"mrentabilidad_annual__min"	0.00110678874725317	0.00365406389670418	0.00380313199105145
"113"	"Master_msaldototal"	0.00109681555286961	0.000783689982693177	0.0023117076808352
"114"	"Visa_mfinanciacion_limite"	0.00108832228358475	0.000363161902708536	0.00320656226696495
"115"	"Master_fultimo_cierre"	0.00108598899448793	0.00762166421803994	0.00402684563758389
"116"	"mrentabilidad_annual"	0.00106637410274701	0.000430291030466358	0.00283370618941089
"117"	"internet__tend"	0.00105044944957501	0.00282310318852472	0.00357941834451902
"118"	"Visa_mpagado__tend"	0.00103427396457764	0.00273957645101709	0.00395227442207308
"119"	"mcomisiones_mantenimiento__max"	0.00103033104291055	0.000918910768365426	0.00253542132736764
"120"	"tcaja_ahorro__tend"	0.00102693722520702	0.000666923815829055	0.00238627889634601
"121"	"Visa_Fvencimiento__max"	0.00102116536318125	0.000366224320249599	0.00417598806860552
"122"	"mcomisiones_otras__tend"	0.00101540836340465	0.00472463818448544	0.00372856077554064
"123"	"mcuentas_saldo__max"	0.00101479661711282	0.00184316068700723	0.00335570469798658
"124"	"Master_Fvencimiento"	0.000995180567349029	0.00468767050158545	0.00469798657718121
"125"	"mcomisiones__tend"	0.00099362045767841	0.0017778979659584	0.00357941834451902
"126"	"mtransferencias_emitidas__max"	0.000990014148664877	0.00291305097302278	0.00305741983594333
"127"	"ctarjeta_master_transacciones__tend"	0.000975392803070001	0.00422832728425365	0.00380313199105145
"128"	"ctarjeta_debito_transacciones"	0.000970672517262074	0.00177014361014291	0.00178970917225951
"129"	"ctarjeta_visa_transacciones__max"	0.000952740147626897	0.000132853766008486	0.00208799403430276
"130"	"mcomisiones__min"	0.000952496258174504	0.00103032426852608	0.00328113348247576
"131"	"Master_mfinanciacion_limite__min"	0.000950257104057297	0.00197040745319493	0.00275913497390007
"132"	"mrentabilidad_annual__max"	0.000945900653948621	0.000514245535430714	0.00283370618941089
"133"	"mpasivos_margen__min"	0.000930231795781984	0.000662709373144886	0.00380313199105145
"134"	"Master_fechaalta__max"	0.000924322724326113	0.000509549428697611	0.00298284862043251
"135"	"mtarjeta_master_consumo__tend"	0.000923991922170755	0.00145498385587384	0.00216256524981357
"136"	"Master_mfinanciacion_limite"	0.000912969690288956	0.00497070761845771	0.00343027591349739
"137"	"Master_Fvencimiento__min"	0.000903840576626872	0.000604309657379651	0.00425055928411633
"138"	"mcheques_emitidos_rechazados__max"	0.000899769717443387	0.00247167516499865	0.00186428038777032
"139"	"mcajeros_propio__tend"	0.000887932296783187	0.00340852567539275	0.00343027591349739
"140"	"mextraccion_autoservicio__tend"	0.000881398393266312	0.00283762835257087	0.00268456375838926
"141"	"Visa_mlimitecompra"	0.000879562920163608	0.000325795524265444	0.00305741983594333
"142"	"Visa_msaldopesos__tend"	0.0008677045171916	0.000415843944269355	0.00313199105145414
"143"	"mpagomiscuentas__min"	0.000866869834894318	0.00722054696068064	0.00201342281879195
"144"	"mcuenta_debitos_automaticos__min"	0.000864503078694711	0.008177343918993	0.00223713646532438
"145"	"ccomisiones_mantenimiento"	0.000864351878814004	0.00503592716718958	0.00201342281879195
"146"	"Visa_mconsumospesos__tend"	0.000862837858016901	0.00104953039955515	0.00357941834451902
"147"	"mrentabilidad__tend"	0.000861584881041884	0.000305349500263183	0.00380313199105145
"148"	"Master_fultimo_cierre__tend"	0.000840055645313803	0.00199163494362439	0.00283370618941089
"149"	"ctarjeta_debito_transacciones__tend"	0.00082968580231908	0.000544436962797899	0.00335570469798658
"150"	"Visa_msaldototal__tend"	0.00082620663160564	0.000486638197871165	0.00253542132736764
"151"	"tcajas_consultas__tend"	0.000809974892467622	0.0043093490349656	0.00328113348247576
"152"	"mcuenta_debitos_automaticos"	0.000806256374687091	0.00183779407997674	0.00208799403430276
"153"	"Visa_fultimo_cierre__tend"	0.000802175600773254	0.000396189935122204	0.0035048471290082
"154"	"Visa_fechaalta__tend"	0.00078782568311038	0.00534358823189601	0.00372856077554064
"155"	"Visa_fechaalta__max"	0.000777559843408335	0.00104185405481954	0.00253542132736764
"156"	"tmovimientos_ultimos90dias__max"	0.000776505630189224	0.000251400320327744	0.00275913497390007
"157"	"Master_mpagospesos__tend"	0.000776092164049632	0.000158638434480795	0.00328113348247576
"158"	"Visa_mconsumosdolares__max"	0.000771405894583852	0.00151088735119269	0.00343027591349739
"159"	"mdescubierto_preacordado"	0.000767755233814314	0.000824503126218185	0.00156599552572707
"160"	"mcajeros_ajenos__tend"	0.000767188915316083	0.000635041200078014	0.00260999254287845
"161"	"mcomisiones__max"	0.000765097097218188	0.000557146804677358	0.00313199105145414
"162"	"Visa_mpagominimo__min"	0.000748574410835158	0.00278784886371707	0.00216256524981357
"163"	"mtarjeta_visa_descuentos"	0.000747344372396245	0.0124658718333413	0.0023117076808352
"164"	"mcuenta_debitos_automaticos__tend"	0.000742438733509804	0.0020330750943634	0.00238627889634601
"165"	"ccomisiones_otras__max"	0.000740375545124107	0.000191017977820794	0.00253542132736764
"166"	"cliente_edad__min"	0.000739951827161049	0.000203247615154266	0.0029082774049217
"167"	"mcaja_ahorro_dolares__tend"	0.000735429228413414	0.000829112187755317	0.00260999254287845
"168"	"mcomisiones_otras__max"	0.000733647875368685	0.000435248165301791	0.00305741983594333
"169"	"ccambio_monedas_venta__tend"	0.00072911391836502	0.000410271819360741	0.00253542132736764
"170"	"Visa_mconsumospesos"	0.000727639751455169	0.000514484833457062	0.00253542132736764
"171"	"Visa_tconsumos__max"	0.000721578428877714	0.000229188728596837	0.00260999254287845
"172"	"Visa_msaldototal__min"	0.000716368520426313	0.00038291770060956	0.00208799403430276
"173"	"Visa_mconsumosdolares__tend"	0.000714563580564522	0.00214035201582555	0.00275913497390007
"174"	"marketing_coss_selling__max"	0.000712994640823902	0.000229334191653367	0.0017151379567487
"175"	"mcomisiones"	0.000711497322574087	0.000107809034081842	0.0017151379567487
"176"	"Visa_msaldopesos__max"	0.000711189941200543	0.000308188521360304	0.00156599552572707
"177"	"mcaja_ahorro_Nopaquete"	0.000709849835335523	0.00311514766230638	0.00178970917225951
"178"	"tcajas_depositos__tend"	0.000707893548298091	0.00468704011429373	0.00268456375838926
"179"	"ccallcenter_transacciones__max"	0.000706218559760009	0.000124422360728825	0.00275913497390007
"180"	"Master_tconsumos__tend"	0.000705301472865041	0.000377110403334242	0.00298284862043251
"181"	"tcallcenter__tend"	0.00070445998808091	0.00658211288087875	0.00268456375838926
"182"	"Visa_Fvencimiento__tend"	0.000701475165669853	0.00285503013172134	0.00283370618941089
"183"	"tcajas_depositos__max"	0.000700665681476672	0.00295104420042377	0.00268456375838926
"184"	"mprestamos_hipotecarios"	0.000698676129562161	0.0129725414511614	0.00193885160328113
"185"	"mcuenta_corriente_Paquete__max"	0.000697858505370716	0.000230400355211499	0.00305741983594333
"186"	"Visa_fechaalta__min"	0.000689826552602306	0.000674934611153107	0.00260999254287845
"187"	"Visa_tconsumos"	0.000685479216715046	0.00120437553770537	0.00246085011185682
"188"	"ccomisiones_otras__min"	0.000684556535323425	0.000209201237607184	0.00253542132736764
"189"	"chomebanking_transacciones__min"	0.000674878871683438	0.000381218218564721	0.0023117076808352
"190"	"ctransferencias_emitidas__tend"	0.00066665844190548	0.00223276855013827	0.00223713646532438
"191"	"mcomisiones_mantenimiento__min"	0.000660068664327934	0.000408473979660887	0.00246085011185682
"192"	"mplazo_fijo_dolares"	0.000654737546330507	0.00815439768759217	0.00186428038777032
"193"	"Visa_mlimitecompra__tend"	0.000654662035614145	0.000220765939485217	0.00275913497390007
"194"	"Master_mconsumospesos__max"	0.000649725985999393	0.000109879472017235	0.00253542132736764
"195"	"Visa_msaldopesos__min"	0.00064872343919439	0.00206666788542029	0.00246085011185682
"196"	"mpasivos_margen__max"	0.000640014375737107	0.00126707643091753	0.00320656226696495
"197"	"mtransferencias_emitidas__tend"	0.000635769288735112	0.00182810874082632	0.00268456375838926
"198"	"tcajas_extracciones__tend"	0.000635082787412364	0.000707760553861426	0.00268456375838926
"199"	"ccheques_emitidos__tend"	0.000634168870976264	0.00514560931651008	0.00178970917225951
"200"	"mcomisiones_otras"	0.000628418707201103	0.000933043542486594	0.00253542132736764
"201"	"tcaja_ahorro__max"	0.000622826636786338	0.000185877052010171	0.00134228187919463
"202"	"mautoservicio__max"	0.000612318079281231	0.00101272916997924	0.00268456375838926
"203"	"mautoservicio__tend"	0.000611811130411671	0.00041476838700306	0.00238627889634601
"204"	"Master_mlimitecompra__tend"	0.000611047956865414	0.000367353601535344	0.00216256524981357
"205"	"Master_msaldopesos"	0.00060893883325131	0.00268384510926968	0.00186428038777032
"206"	"Master_mpagominimo__max"	0.000608310475991571	0.000345283149401544	0.00208799403430276
"207"	"mextraccion_autoservicio__max"	0.000605370159889678	0.00342386957477036	0.00246085011185682
"208"	"Master_mconsumospesos__tend"	0.000603879780990386	0.000297640411770831	0.00268456375838926
"209"	"Visa_mpagospesos__min"	0.000603516579632315	0.000856054839793523	0.00298284862043251
"210"	"Visa_mfinanciacion_limite__min"	0.000601260734922857	0.000584304201652598	0.00201342281879195
"211"	"Master_msaldototal__tend"	0.000600608703083775	0.000463517986112289	0.00208799403430276
"212"	"Visa_mlimitecompra__min"	0.000600043919191783	0.00172390143804507	0.0023117076808352
"213"	"ctarjeta_visa_descuentos__tend"	0.000583042807066619	0.00134516730594767	0.00216256524981357
"214"	"cliente_edad__max"	0.000581531305685275	0.00128766430932059	0.00253542132736764
"215"	"ccomisiones_otras"	0.000579653224238783	0.00044647673974458	0.0023117076808352
"216"	"cextraccion_autoservicio__tend"	0.000578812558706574	0.000236511445049773	0.00238627889634601
"217"	"mcajeros_propio__max"	0.000575517435726521	0.00440770655134033	0.0023117076808352
"218"	"Visa_mconsumosdolares"	0.00057511265770346	0.00122077523223973	0.00193885160328113
"219"	"ttitulos__tend"	0.000573505848227516	0.00881042037647744	0.00164056674123788
"220"	"Master_mlimitecompra__min"	0.000568127298525267	0.00116884362619363	0.00186428038777032
"221"	"Visa_Fvencimiento__min"	0.000565993494793318	0.000285395907238703	0.0023117076808352
"222"	"Master_Fvencimiento__max"	0.000564784168102245	0.000558023343422219	0.00298284862043251
"223"	"thomebanking__tend"	0.000562904300095203	0.00271951420706389	0.00253542132736764
"224"	"mcuenta_debitos_automaticos__max"	0.000554014658182266	0.00010198334028553	0.00208799403430276
"225"	"Master_mconsumospesos"	0.000543881120772566	0.00238756905745277	0.00193885160328113
"226"	"Master_msaldototal__max"	0.000543485087935452	0.000951796416139811	0.00193885160328113
"227"	"mtarjeta_visa_descuentos__tend"	0.000540250004403446	0.00480789597879147	0.00193885160328113
"228"	"cliente_antiguedad"	0.000537187791467514	0.00057929368305058	0.00260999254287845
"229"	"tcajas__tend"	0.000536163535180456	0.000549256924048528	0.00193885160328113
"230"	"tcajas_consultas"	0.000527722384441893	0.00334866137026788	0.0017151379567487
"231"	"Master_mpagospesos__min"	0.000526308519254108	0.000482570740428942	0.00260999254287845
"232"	"Visa_Finiciomora__max"	0.000521498261525254	0.000754280073010325	0.0017151379567487
"233"	"internet"	0.000520446820631925	0.000429682224365469	0.00156599552572707
"234"	"mcajeros_ajenos__max"	0.000510504923706678	0.00028615187256474	0.00193885160328113
"235"	"ccajeros_propio_transacciones__tend"	0.000503970186467654	0.000447413988564142	0.00208799403430276
"236"	"mcheques_depositados__tend"	0.000501569800735497	0.00353243203402676	0.00223713646532438
"237"	"ctarjeta_debito_transacciones__max"	0.000500953913768161	0.000132438728129066	0.00208799403430276
"238"	"Master_mpagosdolares__tend"	0.000492686773036218	0.00286241245638249	0.00178970917225951
"239"	"tcajas_otras__tend"	0.000486459368503852	0.000310793470050089	0.00223713646532438
"240"	"Master_mpagospesos__max"	0.000484784930424009	0.00033303763844668	0.00164056674123788
"241"	"Visa_msaldototal__max"	0.000482740980477714	0.00111467800976529	0.00164056674123788
"242"	"Master_Finiciomora__tend"	0.000480823829595239	0.000491616620115146	0.00119313944817301
"243"	"mttarjeta_visa_debitos_automaticos__min"	0.000478330357245688	0.000314104169869536	0.00201342281879195
"244"	"Master_msaldopesos__tend"	0.0004771978694034	0.000329683608948723	0.00178970917225951
"245"	"ttarjeta_visa__min"	0.000475453254192929	0.00025090959101584	0.00052199850857569
"246"	"Visa_msaldodolares__tend"	0.000468568250119453	0.00261851114631063	0.00201342281879195
"247"	"mtransferencias_emitidas"	0.000468387132956779	0.00161230807138933	0.00156599552572707
"248"	"mcomisiones_otras__min"	0.000464686454532584	0.000564984824814409	0.00223713646532438
"249"	"Master_Fvencimiento__tend"	0.00046377928924469	0.00015057218533478	0.0023117076808352
"250"	"mcaja_ahorro_Nopaquete__max"	0.000461570829798093	0.000418425677158013	0.00134228187919463
"251"	"Visa_mpagado__max"	0.000458314035709576	0.000348382368220419	0.00164056674123788
"252"	"ttarjeta_master_debitos_automaticos__tend"	0.000454915770164195	0.00125745310763098	0.0017151379567487
"253"	"mpagodeservicios__tend"	0.000443801767353461	0.000304360192005963	0.00178970917225951
"254"	"Master_mconsumospesos__min"	0.000442526675506104	0.00117717815250583	0.00156599552572707
"255"	"ttarjeta_visa_debitos_automaticos"	0.000436201834690571	0.00196732636244972	0.00119313944817301
"256"	"Visa_mconsumospesos__max"	0.000432902499858581	0.000141143516802801	0.00178970917225951
"257"	"Visa_fultimo_cierre__max"	0.000432761886885653	0.000378132648292826	0.00164056674123788
"258"	"mttarjeta_visa_debitos_automaticos"	0.000421271605356362	0.000160069878339272	0.00149142431021626
"259"	"mtarjeta_master_consumo__min"	0.000416922142357046	0.000234289363137864	0.00149142431021626
"260"	"Master_Finiciomora__min"	0.000416728860326169	0.000412376838941913	0.00119313944817301
"261"	"Visa_mconsumototal__tend"	0.000415733777592296	0.000142486378457417	0.00141685309470544
"262"	"Visa_mfinanciacion_limite__max"	0.000409663881117265	0.000749152114937275	0.00149142431021626
"263"	"thomebanking"	0.000408085368611231	0.000393027101843978	0.000745712155108128
"264"	"Visa_Finiciomora__min"	0.000407586533942726	0.000427614589146543	0.00178970917225951
"265"	"Master_cuenta_estado__tend"	0.000407274193658268	0.000523238880726179	0.00178970917225951
"266"	"tplazo_fijo__tend"	0.00040632331692833	0.00284862322174271	0.00216256524981357
"267"	"Master_mfinanciacion_limite__max"	0.000404350656665308	0.000926789541895779	0.00216256524981357
"268"	"Visa_msaldodolares__max"	0.000400678735766287	0.00444369447862606	0.00178970917225951
"269"	"Master_fechaalta__tend"	0.000398989164859346	0.00134784359825336	0.00193885160328113
"270"	"cliente_antiguedad__max"	0.000390424744769235	0.000574381064615498	0.00156599552572707
"271"	"ttarjeta_visa_debitos_automaticos__max"	0.000388670491668598	0.000548456851966691	0.00126771066368382
"272"	"Master_mlimitecompra"	0.000388055126445646	0.000615095247275239	0.00134228187919463
"273"	"mdescubierto_preacordado__min"	0.000384945562015167	0.000755478107054002	0.000969425801640567
"274"	"ctarjeta_visa_descuentos__max"	0.000384685738105013	0.00094593086242485	0.00126771066368382
"275"	"mtarjeta_visa_descuentos__max"	0.000384195022418172	0.000119451836775855	0.00119313944817301
"276"	"cprestamos_personales__max"	0.000378305839239902	7.09064206127973e-05	0.000820283370618941
"277"	"ccajeros_propio_transacciones__max"	0.000376829473430794	0.000123946006786553	0.00126771066368382
"278"	"mcambio_monedas_venta__tend"	0.000374841032466491	0.000951144222550474	0.0017151379567487
"279"	"Visa_mpagosdolares__max"	0.000374053686031761	0.000436218268806546	0.00141685309470544
"280"	"Master_msaldopesos__max"	0.000372544670622458	0.00115178470247532	0.00164056674123788
"281"	"mextraccion_autoservicio"	0.000371797623657713	0.000484200115816063	0.00141685309470544
"282"	"ctarjeta_visa_transacciones__min"	0.000371623604901984	0.000130668528799988	0.00119313944817301
"283"	"cliente_antiguedad__min"	0.000371462274243563	0.000509613491625329	0.00156599552572707
"284"	"mtarjeta_visa_consumo__max"	0.00037025844614668	3.08371282980683e-05	0.00134228187919463
"285"	"Visa_mfinanciacion_limite__tend"	0.000365713823878038	0.000160832262357738	0.00193885160328113
"286"	"mcaja_ahorro_Nopaquete__min"	0.000363652582560137	0.00146931266665062	0.00134228187919463
"287"	"Master_tconsumos__max"	0.000363589149325654	9.79054828523549e-05	0.00119313944817301
"288"	"tcajas_consultas__max"	0.000355334471036219	0.000328165881940542	0.0017151379567487
"289"	"ttarjeta_visa_debitos_automaticos__min"	0.000353970069579065	0.000942368556811615	0.00134228187919463
"290"	"mtitulos"	0.000349243189049095	0.00850149459723375	0.00126771066368382
"291"	"tseguro_accidentes_personales__min"	0.000348786785909647	0.00603094191127435	0.00141685309470544
"292"	"Visa_mpagado"	0.000346036373373976	0.00231695283208015	0.00156599552572707
"293"	"tpagodeservicios__tend"	0.000344151720420873	0.000294564314831368	0.00126771066368382
"294"	"ttarjeta_debito__max"	0.00034279023238012	0.000288463974450537	0.00178970917225951
"295"	"ccajeros_propios_descuentos__tend"	0.000341747913543722	0.00149802692491273	0.00149142431021626
"296"	"mpagomiscuentas__max"	0.000340441062291956	0.000226060197325888	0.00178970917225951
"297"	"Visa_mpagosdolares__tend"	0.000339503974362144	0.000176047075582013	0.00119313944817301
"298"	"Master_mconsumototal"	0.000338716932670167	0.00183022403437677	0.000969425801640567
"299"	"Visa_mlimitecompra__max"	0.00033836851821808	0.000121083455997584	0.00126771066368382
"300"	"Master_mfinanciacion_limite__tend"	0.000336984365323166	0.000193531145507739	0.00149142431021626
"301"	"tpagomiscuentas"	0.000336862158111131	0.00100595128707769	0.00111856823266219
