"Feature"	"Gain"	"Cover"	"Frequency"
"73"	"mtarjeta_master_consumo"	0.00114564431917095	0.00244394385266344	0.00331491712707182
"74"	"mv_cuenta_estado2__avg"	0.0011256120008006	0.00345734471917549	0.00294659300184162
"75"	"ctarjeta_visa_transacciones__tend"	0.00110259491732808	0.00327573231954128	0.00478821362799263
"76"	"mactivos_margen__min"	0.00108737872727585	0.00167998474895806	0.00441988950276243
"77"	"tplazo_fijo"	0.00106381664992848	0.011294518507247	0.00184162062615101
"78"	"Visa_cuenta_estado__avg"	0.00105070854380191	0.00461277205751622	0.00294659300184162
"79"	"Master_marca_atraso__tend"	0.00104943598783338	0.0022602389930354	0.00220994475138122
"80"	"mvr_mpagominimo__avg"	0.00104813441897236	0.00113397680346997	0.00184162062615101
"81"	"mcaja_ahorro_Paquete__tend"	0.00103374406369547	0.00263640230145551	0.00331491712707182
"82"	"mprestamos_personales__min"	0.00101605413138756	0.00588806936951743	0.00331491712707182
"83"	"tcaja_ahorro__avg"	0.000989633085083738	0.00634439968605158	0.00478821362799263
"84"	"marketing_coss_selling__avg"	0.000980786602284631	0.0021540377034734	0.00552486187845304
"85"	"mcomisiones_mantenimiento__tend"	0.000973974083489788	0.00586134154468952	0.00515653775322284
"86"	"Visa_mfinanciacion_limite__min"	0.000958931346271353	0.00195110455305812	0.00294659300184162
"87"	"mv_tconsumos__tend"	0.000934329130635533	0.0033230709369681	0.00478821362799263
"88"	"mcomisiones_otras__min"	0.00089098556779237	0.00320013713341472	0.00441988950276243
"89"	"mplan_sueldo__avg"	0.000882095448083691	0.00251989463636532	0.00257826887661142
"90"	"tcaja_seguridad__min"	0.000833351606389013	0.00486323147919978	0.00110497237569061
"91"	"ttarjeta_master"	0.000826013943305246	0.00199013325866335	0.00147329650092081
"92"	"tmovimientos_ultimos90dias__min"	0.000811364779555698	0.00192082933927677	0.00331491712707182
"93"	"mcuenta_debitos_automaticos"	0.000795117716407702	0.000672554846427243	0.00184162062615101
"94"	"chomebanking_transacciones__max"	0.000789266629563154	0.00467437567268171	0.00331491712707182
"95"	"cprestamos_personales__avg"	0.000778670681746998	0.00262665669781954	0.00220994475138122
"96"	"Visa_tconsumos"	0.000763953652448863	0.00113499469088457	0.00110497237569061
"97"	"mvr_mpagominimo__max"	0.000753358881631406	0.00139023934251312	0.00184162062615101
"98"	"Visa_fultimo_cierre"	0.000739432145346488	0.00250838523483062	0.00405156537753223
"99"	"mcomisiones"	0.000712031649245881	0.00185301326124215	0.00257826887661142
"100"	"tseguro_vida_mercado_abierto"	0.000687869957147743	0.00188100399510879	0.00331491712707182
"101"	"foto_mes"	0.000685435479317781	0.00737471110677224	0.00294659300184162
"102"	"mv_cuenta_estado2__tend"	0.000678074145864714	0.00368937026449387	0.00405156537753223
"103"	"mvr_msaldototal__max"	0.00066008112882464	0.00117742971201402	0.00257826887661142
"104"	"mrentabilidad__avg"	0.000652662600288605	0.00207904851994406	0.00220994475138122
"105"	"Visa_mpagominimo__tend"	0.000647292226695169	0.000673768106560637	0.000736648250460405
"106"	"Visa_Finiciomora__max"	0.000636699580124162	0.000218223903972048	0.00110497237569061
"107"	"mcaja_ahorro_dolares__min"	0.000630283152252114	0.00468239210250013	0.00331491712707182
"108"	"Visa_msaldototal"	0.000627717008418555	0.00185429164085122	0.00478821362799263
"109"	"ccomisiones_mantenimiento"	0.000625273401626393	0.00241372842662515	0.00184162062615101
"110"	"mpagomiscuentas__tend"	0.000619911012039726	0.0061545693686734	0.00220994475138122
"111"	"mv_mpagominimo__tend"	0.00060666230400267	0.00392873212248292	0.00257826887661142
"112"	"Visa_mpagospesos"	0.000604587430773822	0.000788999606676308	0.00184162062615101
"113"	"mrentabilidad_annual__max"	0.000592452384941824	0.00266629967117606	0.00294659300184162
"114"	"chomebanking_transacciones__tend"	0.000591926681824039	0.00985992792134251	0.00589318600368324
"115"	"Visa_msaldopesos"	0.00059055004363615	0.0037424988880525	0.00405156537753223
"116"	"mrentabilidad_annual__min"	0.000590543964877656	0.00357389589159451	0.00368324125230203
"117"	"internet__tend"	0.000571216702305545	0.00433106354220921	0.00552486187845304
"118"	"mvr_msaldototal"	0.000549168467301664	0.00170838559211246	0.00184162062615101
"119"	"mv_fechaalta__min"	0.000547791392085176	0.00187221027563494	0.00294659300184162
"120"	"ccallcenter_transacciones__tend"	0.000530976424864007	0.00307165560544048	0.00331491712707182
"121"	"thomebanking__tend"	0.000520797541687465	0.00140727195962269	0.00368324125230203
"122"	"cprestamos_personales__tend"	0.000507330362999895	0.00195343039491209	0.00405156537753223
"123"	"mrentabilidad_annual__avg"	0.000503417314729772	0.00127089464789485	0.00220994475138122
"124"	"Master_mlimitecompra__min"	0.000502938757911749	0.00039628762347988	0.000368324125230203
"125"	"mcomisiones_otras__tend"	0.000502652953258134	0.00212482974457203	0.00405156537753223
"126"	"mcaja_ahorro_Paquete__min"	0.000497148911394125	0.000723970833313087	0.00147329650092081
"127"	"ccomisiones_otras__tend"	0.000492628892751439	0.00277301176041897	0.00368324125230203
"128"	"mcuentas_saldo__avg"	0.000478516926591912	0.00416134093841691	0.00294659300184162
"129"	"mv_msaldopesos__tend"	0.000477917521348203	0.00185059363972137	0.00257826887661142
"130"	"mactivos_margen__tend"	0.000475190282744248	0.00247030046248905	0.00515653775322284
"131"	"Visa_mconsumototal"	0.000472386619368849	0.0022453471159753	0.00147329650092081
"132"	"chomebanking_transacciones"	0.000471814011616325	0.00483030136475133	0.00368324125230203
"133"	"Master_Finiciomora"	0.000471417610726883	0.0038892381450008	0.00220994475138122
"134"	"tcajas_depositos__tend"	0.000460929552092557	0.00241688233390658	0.00478821362799263
"135"	"tcaja_ahorro"	0.000458063912377155	0.00281000999906463	0.00331491712707182
"136"	"mcaja_ahorro_Paquete__max"	0.00044509739921562	0.00185272573280903	0.00368324125230203
"137"	"mcuenta_debitos_automaticos__tend"	0.000443185274039261	0.0039717642967217	0.00405156537753223
"138"	"tcaja_seguridad"	0.000434554660357232	0.00881162033435587	0.00110497237569061
"139"	"Visa_madelantopesos__tend"	0.000433299436656922	0.00202500510262352	0.00110497237569061
"140"	"mrentabilidad__tend"	0.000429591653691123	0.00279195805690156	0.00405156537753223
"141"	"tplan_sueldo__tend"	0.000418821334725553	0.000840827567157649	0.00184162062615101
"142"	"mv_fultimo_cierre__tend"	0.000418223854730279	0.0020276139325956	0.00515653775322284
"143"	"mvr_mpagominimo"	0.00041606165930197	0.00123223041526678	0.00184162062615101
"144"	"mcuenta_debitos_automaticos__min"	0.000410885029414956	0.00170788313047679	0.00184162062615101
"145"	"Visa_cuenta_estado__tend"	0.000408908518631934	0.00256521502476635	0.00110497237569061
"146"	"Visa_mfinanciacion_limite"	0.000404362353807952	0.00112528277858992	0.00257826887661142
"147"	"mv_fechaalta__avg"	0.000403473364589955	0.00171599972303321	0.00368324125230203
"148"	"mcuenta_corriente_Paquete__max"	0.00039537933708085	0.00126315347829941	0.00405156537753223
"149"	"mpasivos_margen__tend"	0.000390085369083078	0.00108489389455394	0.00257826887661142
"150"	"mrentabilidad__max"	0.000386382594150328	0.00139398301065315	0.00368324125230203
"151"	"mcaja_ahorro_dolares__avg"	0.000385702501233556	0.00513462189401757	0.00147329650092081
"152"	"mrentabilidad_annual__tend"	0.000377259772557136	0.00389590655918477	0.00405156537753223
"153"	"chomebanking_transacciones__avg"	0.00036491034916986	0.000945161502135194	0.00294659300184162
"154"	"Master_Fvencimiento__max"	0.00036470937171359	0.00210411696523076	0.00441988950276243
"155"	"mv_cuenta_estado2"	0.000362796258715678	0.00236779656338592	0.00184162062615101
"156"	"Master_mpagominimo"	0.00036130008526677	0.00147966313043609	0.00147329650092081
"157"	"ccomisiones_otras"	0.000356487776083259	0.00332875221075133	0.00257826887661142
"158"	"tcuenta_debitos_automaticos__tend"	0.000354229376255128	0.00364463817554722	0.00294659300184162
"159"	"mrentabilidad_annual"	0.000351530551614123	0.00199469945670248	0.00405156537753223
"160"	"mcajeros_propio__tend"	0.000351226375407955	0.000822651857827394	0.00184162062615101
"161"	"marketing_coss_selling__max"	0.000350179325637478	0.000521483519726238	0.00184162062615101
"162"	"Master_mpagominimo__tend"	0.000349703689717463	0.00116340849167119	0.00257826887661142
"163"	"mttarjeta_visa_debitos_automaticos__avg"	0.000348400350490971	0.000843502474705798	0.00147329650092081
"164"	"mv_mconsumototal"	0.000343547537397958	0.00144377019390136	0.00147329650092081
"165"	"Visa_marca_atraso__max"	0.000341718025573208	0.0010769469281205	0.00147329650092081
"166"	"mcuentas_saldo__max"	0.000336907362195029	0.00126157597470321	0.00294659300184162
"167"	"tcajas__avg"	0.000335573539598288	0.00468729365888686	0.00405156537753223
"168"	"mv_Fvencimiento"	0.00033386948075233	0.00161243964502264	0.00405156537753223
"169"	"mv_mconsumospesos__tend"	0.000330593877314553	0.000395104353548939	0.00147329650092081
"170"	"mprestamos_prendarios"	0.000329168905297652	0.00609621197508018	0.00110497237569061
"171"	"mextraccion_autoservicio__avg"	0.000322546838211468	0.000174677722092657	0.000736648250460405
"172"	"mcomisiones_mantenimiento__avg"	0.000322000925017405	0.00097851908757499	0.00184162062615101
"173"	"mttarjeta_visa_debitos_automaticos__max"	0.000320521723884007	0.000596667396058415	0.00147329650092081
"174"	"mcheques_emitidos_rechazados__max"	0.000318998629000265	0.00184009891380005	0.00110497237569061
"175"	"mcuenta_debitos_automaticos__max"	0.000318837364766144	0.000473007685874328	0.000736648250460405
"176"	"mv_msaldototal__min"	0.000312866221688652	0.00221775457129934	0.00184162062615101
"177"	"mcuenta_corriente_Paquete__min"	0.000309187410425048	0.00199986058022685	0.00257826887661142
"178"	"mcuenta_corriente_Paquete__avg"	0.000308133786236183	0.00113267847098896	0.00368324125230203
"179"	"mcomisiones_mantenimiento__min"	0.000306261400762471	0.000448283838304524	0.00184162062615101
"180"	"cliente_edad__avg"	0.000305808148377049	0.00290471583013838	0.00515653775322284
"181"	"thomebanking"	0.000304422428503325	0.00103604265743697	0.00147329650092081
"182"	"mprestamos_prendarios__min"	0.000301689957670972	0.000842297758366687	0.000736648250460405
"183"	"cliente_edad__max"	0.000296866661660878	0.00443002494309839	0.00294659300184162
"184"	"mvr_msaldopesos2__tend"	0.000296783848809459	0.00105644171261738	0.00331491712707182
"185"	"mcomisiones__max"	0.000296250071935081	0.00127940850080871	0.00368324125230203
"186"	"mv_msaldopesos__max"	0.000294944930600926	0.000353772031349209	0.00110497237569061
"187"	"Visa_fechaalta"	0.000293699734579712	0.00380818554887651	0.00294659300184162
"188"	"Visa_mpagospesos__tend"	0.000285701998883317	0.00310295042548741	0.00294659300184162
"189"	"mv_mfinanciacion_limite"	0.000280417113431602	0.00104088060767782	0.00184162062615101
"190"	"ctarjeta_master_transacciones__tend"	0.000278882409852485	0.000828950531858607	0.00147329650092081
"191"	"mvr_msaldopesos__max"	0.000278129202943543	0.00123294119358027	0.00220994475138122
"192"	"mv_msaldototal__avg"	0.000278016781682307	0.00154256319570669	0.00110497237569061
"193"	"ccheques_emitidos_rechazados__avg"	0.000272640763670783	0.0027696631263145	0.000736648250460405
"194"	"ccheques_depositados_rechazados__avg"	0.000272438644556599	0.000454991583762796	0.000736648250460405
"195"	"ttarjeta_master__avg"	0.000268128418473232	0.000461395688554042	0.00110497237569061
"196"	"mcomisiones__tend"	0.000266467702986102	0.000485136341351741	0.00184162062615101
"197"	"mvr_mpagominimo__tend"	0.000264939934874867	0.000313673766669997	0.00147329650092081
"198"	"mv_mpagominimo__min"	0.000264503138750631	0.00123951972342824	0.00147329650092081
"199"	"mv_mpagospesos__tend"	0.00026244227709667	0.00227328994905473	0.00184162062615101
"200"	"mv_mconsumosdolares__tend"	0.0002607910185457	0.000490027278190229	0.00220994475138122
"201"	"mv_mfinanciacion_limite__min"	0.000259101581465911	0.000975703439539946	0.00147329650092081
"202"	"tcallcenter"	0.000255732467026285	0.00357998905065091	0.00110497237569061
"203"	"mvr_mconsumototal__tend"	0.000255375803875317	0.00358182694145096	0.00184162062615101
"204"	"tmovimientos_ultimos90dias__avg"	0.000252203297036079	0.00092307646568957	0.00331491712707182
"205"	"mrentabilidad__min"	0.000251461572656626	0.000906465308736664	0.00220994475138122
"206"	"cliente_antiguedad__max"	0.000249669298980384	0.00122140605589999	0.00184162062615101
"207"	"mautoservicio__min"	0.000249286659083171	0.000539297247921663	0.00147329650092081
"208"	"tseguro_vida_mercado_abierto__avg"	0.000248419838767219	0.000973926856747036	0.00147329650092081
"209"	"marketing_activo_ultimos90dias"	0.00024713218391041	0.000260097919397628	0.000368324125230203
"210"	"mpasivos_margen__min"	0.000240964078426813	0.00153002011883867	0.00331491712707182
"211"	"mcaja_ahorro_dolares"	0.00024018577644179	0.000639485537214175	0.00184162062615101
"212"	"mactivos_margen__avg"	0.000237977922367244	0.000471583623145834	0.00147329650092081
"213"	"mv_mlimitecompra__max"	0.00023770054236193	0.000729562974232669	0.00257826887661142
"214"	"Visa_msaldopesos__avg"	0.000237040379210941	0.00124701295363716	0.00220994475138122
"215"	"mcajeros_propio__avg"	0.000236880452550285	0.00121209741134663	0.000736648250460405
"216"	"mpagomiscuentas__min"	0.000234547396466703	0.00282723434205624	0.000736648250460405
"217"	"tcaja_seguridad__max"	0.000232175004655045	0.000532681734682506	0.00110497237569061
"218"	"Master_fultimo_cierre"	0.000230386975959129	0.00171036062767437	0.00220994475138122
"219"	"cliente_edad__min"	0.000230000818786359	0.00221104177685061	0.00405156537753223
"220"	"mcomisiones_mantenimiento__max"	0.00021955624102451	0.00331879625560552	0.00257826887661142
"221"	"mv_tconsumos__avg"	0.000216514938321362	0.00157854028132274	0.00184162062615101
"222"	"mv_mconsumospesos"	0.000216330047876001	0.000306128189606249	0.00110497237569061
"223"	"mv_mfinanciacion_limite__tend"	0.00021360413028624	0.000875365298854168	0.00110497237569061
"224"	"mvr_msaldodolares2"	0.00021325822012485	0.000298126972813756	0.000368324125230203
"225"	"mtitulos"	0.000211852923821514	0.00076689193819363	0.00110497237569061
"226"	"Visa_tconsumos__tend"	0.000210831333130041	0.00039853499655398	0.00147329650092081
"227"	"mv_fultimo_cierre"	0.000210645090752677	0.00097112799633668	0.00294659300184162
"228"	"mtarjeta_visa_consumo__tend"	0.000209474060703406	0.00056665911239828	0.00184162062615101
"229"	"Master_fechaalta__max"	0.000209378798612227	0.00127190854794501	0.00294659300184162
"230"	"mv_fechaalta__tend"	0.000209121304967329	0.000508020393803375	0.00184162062615101
"231"	"mcomisiones_mantenimiento"	0.000208590026378247	0.00396368273883301	0.00220994475138122
"232"	"Visa_mpagospesos__min"	0.000205646933911817	0.00193773990618192	0.00220994475138122
"233"	"mplazo_fijo_dolares__tend"	0.000205284536736306	0.000128416538621808	0.000368324125230203
"234"	"cprestamos_personales__max"	0.00020309208371734	0.00120841638933132	0.00147329650092081
"235"	"Master_msaldopesos__min"	0.000201823142774256	0.000358943400232009	0.00110497237569061
"236"	"mvr_mpagospesos"	0.000200645387165598	0.00318286550053478	0.00257826887661142
"237"	"mplazo_fijo_dolares"	0.000198653787716602	0.00330388285791133	0.00110497237569061
"238"	"cliente_antiguedad__avg"	0.000196216521548836	0.00177434067848212	0.00220994475138122
"239"	"Master_fechaalta__tend"	0.000194229239496518	0.000745591512553536	0.00110497237569061
"240"	"ccomisiones_otras__avg"	0.000193559471035418	0.000375419884829918	0.00110497237569061
"241"	"mv_mlimitecompra__min"	0.000193390707314547	0.000308644401807637	0.00147329650092081
"242"	"tcaja_ahorro__max"	0.000192396874960687	0.000779783060409848	0.00147329650092081
"243"	"mpasivos_margen__max"	0.000192330032058305	0.000921489993551021	0.00110497237569061
"244"	"mv_mfinanciacion_limite__avg"	0.000191750143602152	0.000688109769324152	0.00184162062615101
"245"	"mprestamos_prendarios__avg"	0.000190900294698476	0.00361014600456805	0.00110497237569061
"246"	"mplan_sueldo__max"	0.000189888449511789	0.000807501612964287	0.00184162062615101
"247"	"Master_fultimo_cierre__avg"	0.000187007119347802	0.00187392131563653	0.00184162062615101
"248"	"mtransferencias_emitidas__tend"	0.000186806200185907	0.00107362902289663	0.00257826887661142
"249"	"mvr_msaldopesos2"	0.000185114289380159	0.000594090103345823	0.00220994475138122
"250"	"mv_Fvencimiento__avg"	0.0001843803763896	0.00187892602186628	0.00257826887661142
"251"	"Visa_Fvencimiento"	0.000184291415603505	0.00091156652884924	0.00257826887661142
"252"	"tcuenta_debitos_automaticos"	0.000183079979781721	0.000736234724350957	0.00147329650092081
"253"	"mcheques_depositados_rechazados__avg"	0.000180974718502386	0.00336881214148569	0.00110497237569061
"254"	"cliente_antiguedad__min"	0.000180080509744265	0.00116803079636854	0.00184162062615101
"255"	"mcuenta_debitos_automaticos__avg"	0.000178481055250891	0.000609037635588221	0.00110497237569061
"256"	"mcomisiones_otras__avg"	0.000176015671939764	0.00210962979868267	0.00257826887661142
"257"	"mv_Finiciomora__avg"	0.000175863645916032	0.00132570199566984	0.00184162062615101
"258"	"mvr_mconsumototal"	0.000173334109831653	0.00078452678243795	0.000736648250460405
"259"	"tfondos_comunes_inversion"	0.00017242366395389	0.00327671747202207	0.000736648250460405
"260"	"tcajas_depositos"	0.000171377980574314	0.00080338670436377	0.00147329650092081
"261"	"internet__avg"	0.000169615631224405	0.000984235142160284	0.00184162062615101
"262"	"Visa_mconsumospesos__tend"	0.000169525478744152	0.000187375634885046	0.00110497237569061
"263"	"thomebanking__avg"	0.000168535789742562	0.000971864416580909	0.00147329650092081
"264"	"Visa_msaldototal__min"	0.000167804682917908	0.000749034611677499	0.00257826887661142
"265"	"Visa_tconsumos__max"	0.000167628862007747	0.00310037086667044	0.00184162062615101
"266"	"mcheques_emitidos_rechazados__avg"	0.00016718778584914	0.005727969136588	0.00110497237569061
"267"	"tcambio_monedas__tend"	0.000166091461632779	0.0015310959626996	0.00184162062615101
"268"	"Visa_fechaalta__min"	0.000165916534278181	0.000554492740255708	0.00110497237569061
"269"	"ccajeros_propio_transacciones__max"	0.000164053002251912	0.000755896227602271	0.00147329650092081
"270"	"mvr_mpagospesos__max"	0.000163151859036669	0.00102006297051599	0.00184162062615101
"271"	"thomebanking__max"	0.00016216822933822	0.00179934659041542	0.00184162062615101
"272"	"mv_fultimo_cierre__avg"	0.000157175124795997	0.00149358197728044	0.00257826887661142
"273"	"Visa_marca_atraso__avg"	0.000156671599390364	0.000486847408536944	0.00110497237569061
"274"	"Visa_msaldototal__tend"	0.000156334271663488	0.000646547204565021	0.00184162062615101
"275"	"tcajas_depositos__max"	0.00015474042087103	0.00112710224960888	0.00184162062615101
"276"	"Master_marca_atraso"	0.000153116970701085	0.000308367732496685	0.000736648250460405
"277"	"mv_mpagominimo__max"	0.000152221815913861	0.000221455924172127	0.00184162062615101
"278"	"mextraccion_autoservicio__max"	0.000151457522751016	0.000557724775528858	0.00147329650092081
"279"	"Master_Fvencimiento__avg"	0.000151164364289242	0.00117413859355807	0.00220994475138122
"280"	"mpagomiscuentas__max"	0.000150437394128632	0.000821186256580083	0.00184162062615101
"281"	"mvr_Visa_mlimitecompra__min"	0.000150388585421255	0.00167908259733566	0.00184162062615101
"282"	"mvr_mpagospesos__min"	0.000148398399460313	0.000873580101622127	0.00220994475138122
"283"	"Master_mfinanciacion_limite__min"	0.000147892524516097	0.000484085363011905	0.00257826887661142
"284"	"tseguro_vivienda__avg"	0.000147823331343945	0.000838933338882807	0.00147329650092081
"285"	"Visa_msaldopesos__min"	0.000147514680334817	0.000298328754354916	0.000736648250460405
"286"	"tcajas_otras__avg"	0.000142849445737425	0.000618162021452401	0.00147329650092081
"287"	"mcheques_depositados__avg"	0.000141147140310567	0.00295799254053176	0.000736648250460405
"288"	"ccallcenter_transacciones__max"	0.000139540649947071	0.000920424903333319	0.00184162062615101
"289"	"mvr_mpagospesos__tend"	0.0001390410483794	0.000547014052467553	0.00184162062615101
"290"	"Visa_fultimo_cierre__max"	0.000138784499688328	0.000309244184044702	0.00110497237569061
"291"	"mv_marca_atraso__max"	0.000138422282944373	8.1286034174738e-05	0.000368324125230203
"292"	"mvr_msaldodolares2__tend"	0.0001364041963436	0.000634039034064577	0.00110497237569061
"293"	"tcajas_depositos__avg"	0.000135967909069329	0.00145587046984628	0.00184162062615101
"294"	"tpagomiscuentas__tend"	0.000135667817024992	0.0025256267738197	0.000736648250460405
"295"	"Visa_mconsumospesos__min"	0.000133459245166904	0.000612366727765415	0.00184162062615101
"296"	"mvr_mconsumosdolares__tend"	0.000132855008773286	0.000301823424054269	0.000736648250460405
"297"	"mcomisiones__min"	0.0001304364475586	0.000561129523453694	0.00147329650092081
"298"	"Master_fechaalta"	0.000129749259817827	0.000490428139286214	0.00220994475138122
"299"	"Visa_fultimo_cierre__tend"	0.000128839286703717	0.00118015080403771	0.00257826887661142
"300"	"mcheques_emitidos"	0.000128714689574091	0.00299566222556551	0.000368324125230203
"301"	"tcajas_consultas"	0.000128651311359031	0.00398562641314965	0.00110497237569061
"302"	"chomebanking_transacciones__min"	0.000127023756496625	0.000457411776269734	0.00147329650092081
"303"	"mvr_mconsumospesos__avg"	0.000126835915346565	0.000936049474561473	0.00110497237569061
"304"	"Master_tconsumos__max"	0.000126205386268682	0.000919971983919503	0.00110497237569061
