"Feature"	"Gain"	"Cover"	"Frequency"
"101"	"mvr_msaldopesos2__avg"	0.000631137495158787	0.00017182469390264	0.00269648663652946
"102"	"Visa_fultimo_cierre__tend"	0.00063022317960954	0.000101487814899138	0.0022206360536125
"103"	"mrentabilidad_annual__min"	0.000627462980252433	0.000355357176031762	0.00237925291458482
"104"	"cliente_edad__min"	0.000627122317495602	0.000426803160353194	0.00325164564993259
"105"	"mv_Fvencimiento"	0.000622252677528994	0.000544050071794022	0.00277579506701562
"106"	"mpasivos_margen__avg"	0.000621627696118557	0.00220386435664436	0.00269648663652946
"107"	"mcajeros_ajenos__tend"	0.000616955094496046	0.00314166361197256	0.00277579506701562
"108"	"tmovimientos_ultimos90dias__avg"	0.000616777466200993	0.000284502123234317	0.00150686017923705
"109"	"cliente_antiguedad"	0.000615139993974287	0.0027118737847766	0.00317233721944643
"110"	"tcajas__tend"	0.00061478836462402	0.00283701762780817	0.00388611309382187
"111"	"mvr_mpagospesos"	0.000614545941851092	0.00337381985266346	0.00229994448409866
"112"	"mv_mpagosdolares__avg"	0.000607621558256276	0.00373935925878215	0.00142755174875089
"113"	"cliente_antiguedad__min"	0.000604498495140901	0.00329268404479221	0.00253786977555714
"114"	"modelito_107"	0.000598112364404303	0.00195988176422217	0.00111031802680625
"115"	"Visa_fechaalta"	0.000597629374567387	0.00026794093647625	0.00277579506701562
"116"	"tmovimientos_ultimos90dias__tend"	0.000593201601544645	0.00101364900170595	0.00277579506701562
"117"	"mplan_sueldo__avg"	0.00059025694524104	0.00554731085273473	0.00277579506701562
"118"	"mcheques_emitidos_rechazados__tend"	0.000588294963083517	0.00294468346600325	0.00277579506701562
"119"	"Master_Fvencimiento"	0.000587189564493569	0.000150820369446165	0.00277579506701562
"120"	"mcuentas_saldo__min"	0.000581357118908502	0.000595002832557438	0.00253786977555714
"121"	"Visa_mlimitecompra__tend"	0.000581106859043087	0.00666267736571437	0.00245856134507098
"122"	"mprestamos_personales__max"	0.000576992714076201	0.00336423575313346	0.00229994448409866
"123"	"ccambio_monedas_compra__tend"	0.000575894620441665	0.00661648658255981	0.0018240939011817
"124"	"Visa_fechaalta__tend"	0.00057029554517549	0.000207028167720211	0.00118962645729241
"125"	"mrentabilidad_annual__avg"	0.000566227507322847	0.000263685660054844	0.00293441192798795
"126"	"mcomisiones_mantenimiento__max"	0.000565654936720341	0.000988524251220051	0.00190340233166786
"127"	"Master_mconsumospesos__tend"	0.000562964666968951	0.00134862679754133	0.0026171782060433
"128"	"mpasivos_margen__max"	0.000562120753342081	0.00187159058905494	0.00237925291458482
"129"	"ctarjeta_visa_descuentos__tend"	0.000562048018976619	0.00239930575414356	0.00301372035847411
"130"	"mcaja_ahorro_dolares"	0.000559960578808576	0.00349293522595066	0.00245856134507098
"131"	"Visa_mconsumospesos"	0.000557369547367464	7.33387023626995e-05	0.00269648663652946
"132"	"Visa_mpagospesos__min"	0.000557016306513497	0.000651738967971804	0.00253786977555714
"133"	"mpasivos_margen__tend"	0.000556623343264765	0.000795759087873237	0.00214132762312634
"134"	"mfondos_comunes_inversion_pesos"	0.000554091399602781	0.00875539320272181	0.00166547704020937
"135"	"mcajeros_propio__tend"	0.000553422961504213	0.00326072627502378	0.0022206360536125
"136"	"mcuenta_debitos_automaticos__avg"	0.000550958825843987	6.59598810753635e-05	0.00158616860972321
"137"	"mrentabilidad_annual"	0.000546693094664677	0.000450372928332075	0.0022206360536125
"138"	"Visa_mpagado__tend"	0.000546084731302551	0.00372025062294283	0.00269648663652946
"139"	"mcomisiones_mantenimiento__avg"	0.000540369318047172	0.00031737406190474	0.00158616860972321
"140"	"mcomisiones_otras__max"	0.000537038591913773	0.000190547181399648	0.000872392735347767
"141"	"mcaja_ahorro_Paquete__max"	0.0005349310955039	0.0028117144889854	0.00245856134507098
"142"	"mvr_mconsumospesos"	0.000533361902511123	0.000348496803044247	0.00198271076215402
"143"	"mprestamos_personales__avg"	0.000530609425697352	0.002125899475927	0.00118962645729241
"144"	"mv_mpagospesos"	0.00052967582146965	0.00285383313611789	0.00150686017923705
"145"	"tcaja_ahorro"	0.000521550690919261	0.00195887207950891	0.00134824331826473
"146"	"cprestamos_personales__tend"	0.000518351636611235	0.00867712222967802	0.0026171782060433
"147"	"mcomisiones_otras"	0.000516642136043113	0.000872861042023039	0.00198271076215402
"148"	"Master_marca_atraso__tend"	0.000515266257774247	0.000424893116483238	0.000951701165833928
"149"	"tmovimientos_ultimos90dias__min"	0.000508118917044647	0.000543855166287047	0.0018240939011817
"150"	"Master_Fvencimiento__min"	0.000507766131119367	0.00024901464371404	0.00253786977555714
"151"	"mtarjeta_visa_consumo__tend"	0.000502618625906552	0.00229841407772586	0.00277579506701562
"152"	"cprestamos_personales"	0.000492689468508478	0.00372170415763272	0.0018240939011817
"153"	"Visa_fultimo_cierre__avg"	0.000491293420786165	0.000576621848051785	0.00206201919264018
"154"	"thomebanking__tend"	0.000490986170836212	0.00198021590129374	0.00277579506701562
"155"	"Visa_fechaalta__max"	0.00048989964090031	0.000331361754243926	0.00150686017923705
"156"	"mautoservicio__tend"	0.0004871038643312	0.000974176980171528	0.00206201919264018
"157"	"Visa_mpagominimo__tend"	0.000485782220635579	0.000432923691657193	0.00166547704020937
"158"	"chomebanking_transacciones__max"	0.000484458718601134	0.000509891832424238	0.00206201919264018
"159"	"Visa_tconsumos__avg"	0.000483836808861268	0.00278116188539396	0.00245856134507098
"160"	"tpagomiscuentas__avg"	0.000482960680945144	0.0044166012926857	0.00190340233166786
"161"	"mvr_mpagado__tend"	0.000481439321173689	0.000813110914409895	0.00277579506701562
"162"	"Master_fultimo_cierre__avg"	0.000480348083223296	0.000140970665443646	0.00245856134507098
"163"	"ttarjeta_master_debitos_automaticos__tend"	0.000479610449452384	0.00338118137360068	0.00237925291458482
"164"	"mcaja_ahorro_Paquete__min"	0.000478975797418321	0.00047733397890351	0.00190340233166786
"165"	"mvr_msaldopesos2__min"	0.000475041861857485	0.000185643330722906	0.00253786977555714
"166"	"mplan_sueldo__max"	0.000474813922762666	0.00201467114861385	0.00166547704020937
"167"	"Master_mpagospesos__tend"	0.000473894048035908	0.000199470338509933	0.00237925291458482
"168"	"tcajas__avg"	0.000471331511299969	0.00529859290483196	0.00174478547069553
"169"	"ccomisiones_mantenimiento__tend"	0.000449551913578287	0.00869002594587152	0.00198271076215402
"170"	"Master_mpagado__tend"	0.000446867535093023	0.00088634779281495	0.00118962645729241
"171"	"mv_mpagospesos__min"	0.00044528012201944	0.0012652500280291	0.0018240939011817
"172"	"mtransferencias_emitidas"	0.00044210981228286	0.000657010680461129	0.00134824331826473
"173"	"tcajas_depositos__tend"	0.000441542525891095	0.000843629857270162	0.00253786977555714
"174"	"marketing_activo_ultimos90dias__avg"	0.000439625346709997	0.00132633603469347	0.00166547704020937
"175"	"mplan_sueldo__tend"	0.000437856234816632	0.00111928686609091	0.00214132762312634
"176"	"Master_mconsumospesos__max"	0.000434773185019241	0.000290504153867909	0.00198271076215402
"177"	"ccajeros_propio_transacciones__tend"	0.000434257285193362	0.00140614685946227	0.00190340233166786
"178"	"mv_Finiciomora__tend"	0.000433535683112848	0.000135788797403819	0.000951701165833928
"179"	"tpagodeservicios__tend"	0.000431491760995133	0.00594241428935918	0.00190340233166786
"180"	"Visa_marca_atraso__tend"	0.000428174712148145	0.000216239375809123	0.00150686017923705
"181"	"Visa_msaldototal__tend"	0.000425199147883773	0.000110767899756014	0.00245856134507098
"182"	"mcaja_ahorro_dolares__tend"	0.000423582351863316	0.00235020216164538	0.00198271076215402
"183"	"ctarjeta_debito_transacciones__tend"	0.000423223014498253	0.000171150667158681	0.00229994448409866
"184"	"mvr_mpagominimo"	0.00042295530700103	0.000608447628837012	0.00190340233166786
"185"	"Visa_Fvencimiento__tend"	0.000421927694308357	0.00054712172422079	0.00198271076215402
"186"	"mv_Fvencimiento__tend"	0.000420832827860118	0.000890790036189381	0.00158616860972321
"187"	"mtarjeta_master_consumo"	0.000417115336067076	0.0038077666870616	0.00158616860972321
"188"	"cliente_edad"	0.000416749422056896	0.000443836374747671	0.0026171782060433
"189"	"mvr_mpagospesos__avg"	0.000415883419393766	6.20910420484856e-05	0.0026171782060433
"190"	"mvr_mconsumospesos__min"	0.000414334555215762	0.000192966259868021	0.00174478547069553
"191"	"mcaja_ahorro_dolares__max"	0.000413574501535688	0.00133380338338801	0.00134824331826473
"192"	"mv_Finiciomora"	0.00041151034428064	0.000319435932470521	0.00150686017923705
"193"	"mcambio_monedas_compra__avg"	0.000409169312711351	0.00110098087038017	0.00118962645729241
"194"	"Visa_mconsumospesos__tend"	0.000407778582491784	0.000287335601711886	0.00174478547069553
"195"	"mv_mpagospesos__tend"	0.000407623250694656	0.00386598230885847	0.00174478547069553
"196"	"ccomisiones_otras"	0.000405901873851051	0.000266073542786239	0.00198271076215402
"197"	"Master_mpagospesos__avg"	0.000402802063008241	0.000676793282894467	0.00237925291458482
"198"	"mcaja_ahorro_dolares__avg"	0.00040095827612137	0.00186893705041138	0.00174478547069553
"199"	"mvr_msaldototal__tend"	0.000400278782287983	0.000158523467098349	0.00229994448409866
"200"	"Visa_mconsumosdolares__tend"	0.000397746487141298	0.000331012220557174	0.00174478547069553
"201"	"mcomisiones"	0.000392641236653928	0.000149131941027336	0.0018240939011817
"202"	"mvr_Master_mlimitecompra__max"	0.000391440499975696	0.000197847601846565	0.00206201919264018
"203"	"Visa_mfinanciacion_limite"	0.00039021841244505	0.000174528925674498	0.00214132762312634
"204"	"mvr_mpagominimo__max"	0.000388919589427897	0.000378160408086389	0.00198271076215402
"205"	"tcajas_consultas__tend"	0.000385036867261738	0.000131469587741158	0.00229994448409866
"206"	"Master_mpagospesos"	0.000383717117393038	0.00284625580362569	0.00206201919264018
"207"	"mv_msaldopesos__tend"	0.000382323308578439	9.37582927078736e-05	0.00206201919264018
"208"	"mcheques_emitidos_rechazados__max"	0.000382075472072438	0.00237279901591536	0.0018240939011817
"209"	"Visa_mpagospesos"	0.000380334565735975	0.000590619784945794	0.00206201919264018
"210"	"Master_Fvencimiento__tend"	0.000380261398921477	0.000121134017310348	0.0022206360536125
"211"	"mtarjeta_visa_consumo"	0.000379722137607757	0.000561400828080682	0.00111031802680625
"212"	"Visa_msaldopesos__tend"	0.000379618557874621	0.000267532037502985	0.00229994448409866
"213"	"Visa_mfinanciacion_limite__tend"	0.000378216733402801	0.000399724658730787	0.00166547704020937
"214"	"mcuenta_debitos_automaticos__tend"	0.000378035447440761	0.000682887418673706	0.00214132762312634
"215"	"tcajas_extracciones__avg"	0.000373662126843422	0.00188445448665316	0.00142755174875089
"216"	"mvr_Visa_mlimitecompra__tend"	0.00036835903207755	0.000350977123205342	0.0018240939011817
"217"	"mvr_mconsumospesos__tend"	0.000365133637631353	0.000309302590547406	0.00134824331826473
"218"	"mvr_mconsumosdolares__tend"	0.000365014372425517	0.000332020426763174	0.00174478547069553
"219"	"mv_Finiciomora__max"	0.000363399120650559	0.000567236762496348	0.00118962645729241
"220"	"mv_mfinanciacion_limite__min"	0.0003620044833243	0.00190445165368254	0.00134824331826473
"221"	"mv_fechaalta__max"	0.00036128460746112	0.000186517244546313	0.00126893488777857
"222"	"cliente_edad__avg"	0.00036025007713829	0.000967175808284484	0.00158616860972321
"223"	"mcuentas_saldo__avg"	0.000359960698007645	0.000211516265998758	0.00174478547069553
"224"	"tcajas_extracciones__tend"	0.000358320030556341	0.00175938736371653	0.00198271076215402
"225"	"mcomisiones__tend"	0.000356812900079826	0.000139941642586705	0.00174478547069553
"226"	"mextraccion_autoservicio__tend"	0.000350900222537907	0.000247363059267167	0.00150686017923705
"227"	"mtitulos__tend"	0.000349745832987607	0.00973296867464128	0.00166547704020937
"228"	"Visa_mpagominimo__max"	0.000348999455194953	0.000351354980337236	0.00126893488777857
"229"	"Master_fechaalta__min"	0.00034847902053302	0.000113224623012825	0.00206201919264018
"230"	"mextraccion_autoservicio__max"	0.000347152849531315	8.61146150417748e-05	0.00142755174875089
"231"	"cliente_antiguedad__tend"	0.000345720614432744	0.0138288783740843	0.00214132762312634
"232"	"Visa_mpagominimo__min"	0.000339414231284049	0.000438685333392701	0.00118962645729241
"233"	"tplan_sueldo__avg"	0.00033712245377215	0.000943754623168158	0.00103100959632009
"234"	"Visa_mpagominimo__avg"	0.000333872335233683	3.3426943526472e-05	0.000713775874375446
"235"	"mvr_mpagospesos__max"	0.000333676067520258	0.000773209020347739	0.00158616860972321
"236"	"mrentabilidad_annual__max"	0.000331137067570773	0.000104120099525682	0.00118962645729241
"237"	"ctarjeta_debito_transacciones__avg"	0.000329416284651198	0.000457266260156028	0.00150686017923705
"238"	"mvr_msaldodolares2__tend"	0.000329122837643785	5.22507276893935e-05	0.00118962645729241
"239"	"Master_msaldopesos"	0.000327536175130598	0.000271759390162977	0.00142755174875089
"240"	"mpagomiscuentas"	0.000327255791023065	0.00375029829986255	0.00142755174875089
"241"	"mv_Fvencimiento__max"	0.000326451829306795	5.14992524184512e-05	0.00158616860972321
"242"	"mv_msaldototal__tend"	0.000325582479582651	0.00012601184040886	0.00174478547069553
"243"	"mtarjeta_master_consumo__tend"	0.000325573600411887	0.000355062085482171	0.0018240939011817
"244"	"mvr_Master_mlimitecompra"	0.000323892731266855	0.000108560039663608	0.00214132762312634
"245"	"Visa_Fvencimiento__max"	0.000323769313557958	7.32705178495275e-05	0.00174478547069553
"246"	"cliente_edad__max"	0.000319618594281782	0.000439665202997848	0.00174478547069553
"247"	"ccomisiones_otras__max"	0.000319303501200545	0.00011684394314195	0.00158616860972321
"248"	"Master_mpagosdolares"	0.000319197413212385	0.00314783774828674	0.00158616860972321
"249"	"mcomisiones__max"	0.00031608115597238	0.000646444888861799	0.00126893488777857
"250"	"Master_fechaalta__tend"	0.000315183613152113	0.00125961249390636	0.00198271076215402
"251"	"mvr_msaldodolares2__avg"	0.000313890877201965	7.72901646074485e-05	0.00142755174875089
"252"	"Visa_mconsumospesos__max"	0.000312964848357859	4.85885882000301e-05	0.00142755174875089
"253"	"mvr_Master_mlimitecompra__tend"	0.000310283136795594	0.000749294948658784	0.0018240939011817
"254"	"tcuenta_corriente"	0.000309953306468253	0.00693946819615281	0.00134824331826473
"255"	"mvr_mconsumospesos__avg"	0.000309660002228397	0.00116371149017986	0.00174478547069553
"256"	"mcuenta_corriente_Paquete__max"	0.000309112223921677	7.75493907726262e-05	0.0018240939011817
"257"	"ttarjeta_visa_debitos_automaticos__avg"	0.000308422804682042	0.000880244586536759	0.00126893488777857
"258"	"internet__avg"	0.000307097834641678	0.000626739114795449	0.00134824331826473
"259"	"mprestamos_hipotecarios"	0.000303981220568634	0.00818504712401081	0.00134824331826473
"260"	"ctarjeta_master_transacciones__tend"	0.000303140109151153	0.00113228948417241	0.00134824331826473
"261"	"Master_tconsumos__max"	0.000302554863903069	0.000291852307170348	0.00142755174875089
"262"	"tcuenta_corriente__avg"	0.000301463532207637	0.00132944969529878	0.000475850582916964
"263"	"mv_fechaalta__min"	0.000300393053097943	0.000809656327497848	0.00126893488777857
"264"	"Master_mfinanciacion_limite__tend"	0.00029830440618281	0.00213782076137607	0.00142755174875089
"265"	"mcheques_emitidos_rechazados"	0.000296662200888109	0.00074629389117964	0.000793084304861607
"266"	"mtarjeta_master_descuentos__tend"	0.000296518128436807	0.00226451001999068	0.00174478547069553
"267"	"mv_Fvencimiento__avg"	0.000295080127003439	0.000160154319713766	0.00118962645729241
"268"	"mv_mfinanciacion_limite__avg"	0.000294554585518827	0.000218327252167807	0.000713775874375446
"269"	"Visa_tconsumos"	0.000293283616850419	3.18385229273341e-05	0.000793084304861607
"270"	"Visa_Fvencimiento__min"	0.000291338053647097	0.00013149651454977	0.00158616860972321
"271"	"mpagomiscuentas__avg"	0.000290737389998004	6.68903451230528e-05	0.00103100959632009
"272"	"cextraccion_autoservicio__tend"	0.00028914336618297	0.000262131210239214	0.00166547704020937
"273"	"mpagodeservicios__avg"	0.000288314906452434	0.0072775848776135	0.00166547704020937
"274"	"Visa_tconsumos__max"	0.000286536608463451	6.4103394421558e-05	0.00126893488777857
"275"	"mvr_msaldopesos__max"	0.000285352876873204	0.000151399508800451	0.00126893488777857
"276"	"mautoservicio__avg"	0.000284869148520951	0.00109343487931582	0.00126893488777857
"277"	"Visa_mconsumosdolares__min"	0.000284596861091006	0.000114811666264531	0.00150686017923705
"278"	"mvr_mconsumototal__max"	0.000282507424478077	5.09212888010921e-05	0.000951701165833928
"279"	"tmovimientos_ultimos90dias__max"	0.000282394000644642	0.000164636560181028	0.00118962645729241
"280"	"ctarjeta_debito_transacciones__max"	0.000281944019570144	0.0021996917448172	0.00158616860972321
"281"	"Visa_mpagospesos__avg"	0.000281204859836411	0.00223150252782654	0.00158616860972321
"282"	"mvr_mpagominimo__tend"	0.000280867949601399	0.000174029748237774	0.00118962645729241
"283"	"cliente_antiguedad__max"	0.000280402659254407	0.000108059971565424	0.00118962645729241
"284"	"mpagomiscuentas__min"	0.000278086002461665	0.000985169421003687	0.00134824331826473
"285"	"ccambio_monedas_venta__tend"	0.000275961768581357	0.00114744318079729	0.00134824331826473
"286"	"ctransferencias_emitidas"	0.000275961649504462	0.00356316393372567	0.00277579506701562
"287"	"ccallcenter_transacciones__max"	0.000274281919569966	0.000404627672991573	0.00111031802680625
"288"	"mv_mpagado__max"	0.00027390066412677	8.07097483319921e-05	0.00111031802680625
"289"	"mcajeros_propio__avg"	0.000272966013688889	9.75042663020508e-05	0.00111031802680625
"290"	"mcaja_ahorro_dolares__min"	0.000272556065427872	0.000263565711015532	0.00126893488777857
"291"	"mvr_msaldodolares2"	0.000272055943144196	0.000566555627756828	0.00111031802680625
"292"	"ccheques_emitidos_rechazados"	0.000270190104351439	0.00340342826278066	0.00103100959632009
"293"	"cprestamos_personales__avg"	0.000269230175390733	0.000155364158397028	0.00118962645729241
"294"	"ccajeros_propio_transacciones__avg"	0.000268769037449199	0.000115496461211736	0.00118962645729241
"295"	"mv_Finiciomora__avg"	0.00026875500273328	0.000392510129383	0.00126893488777857
"296"	"mvr_mpagosdolares__avg"	0.000268631195568106	0.000399759433080545	0.00111031802680625
"297"	"mvr_msaldopesos__min"	0.000266793854005575	0.000102936991174482	0.00111031802680625
"298"	"Visa_msaldopesos"	0.00026643644367087	0.000223329238829455	0.00134824331826473
"299"	"tcuenta_debitos_automaticos__avg"	0.000265194293114915	0.000124027995306679	0.00103100959632009
"300"	"mv_mpagominimo"	0.000264788001862961	0.000523550362491002	0.00126893488777857
"301"	"Master_tconsumos__avg"	0.000264529133576697	4.3104947123091e-05	0.00158616860972321
