Feature	Gain	Cover	Frequency
mautoservicio__max	5.44017809123941e-05	0.000146873495724237	0.000664893617021277
mv_mfinanciacion_limite__tend	5.41527045177164e-05	0.000137193404391677	0.000664893617021277
mv_mpagosdolares__avg	5.36848756413239e-05	0.000722092779074263	0.000664893617021277
ttarjeta_debito__max	5.36683657850267e-05	0.00023758886449826	0.000664893617021277
mv_mlimitecompra__min	5.27697716039872e-05	0.000171271994597159	0.000664893617021277
mv_fechaalta__avg	5.27053045422622e-05	0.000223984912741038	0.000664893617021277
ctarjeta_master_transacciones__max	5.2479641279176e-05	0.0019079309308148	0.000664893617021277
Visa_mpagominimo__min	5.20520096818967e-05	0.000144445215330213	0.000664893617021277
Master_mconsumospesos__max	5.20186243275217e-05	0.000212190631572298	0.000664893617021277
mvr_mconsumosdolares__min	5.10214847757257e-05	0.00042406596183662	0.000664893617021277
mvr_Visa_mlimitecompra__max	5.07481766079333e-05	0.000807078070182549	0.000664893617021277
tcajas_otras__avg	5.02374737373968e-05	0.0015306721534409	0.000664893617021277
mtarjeta_visa_consumo__min	5.00964466049545e-05	0.000209997038500492	0.000664893617021277
mcaja_ahorro_dolares__max	4.95576472897819e-05	0.000261806763397522	0.000664893617021277
mv_mlimitecompra__tend	4.93767884401553e-05	0.000149058672931992	0.000664893617021277
mcuenta_debitos_automaticos	4.9209343908659e-05	0.00013296366550197	0.000664893617021277
Master_msaldototal__min	4.88491188008366e-05	0.000292226027235845	0.000664893617021277
mcajeros_propio	4.85159736231566e-05	0.00182851673830786	0.000664893617021277
mcomisiones_mantenimiento__avg	4.84207066513832e-05	0.000553478144215487	0.000664893617021277
tcajas_consultas__tend	4.76677354780165e-05	0.000305216342096874	0.000664893617021277
mvr_msaldopesos	4.74842950169537e-05	0.000726470858238942	0.000664893617021277
mttarjeta_visa_debitos_automaticos__min	4.74633720663902e-05	8.53548746280383e-05	0.000664893617021277
tcajas_depositos__avg	4.73906424905876e-05	0.000156415633919315	0.000664893617021277
mv_mconsumospesos__min	4.7305709390784e-05	9.78258396667496e-05	0.000664893617021277
mtarjeta_visa_consumo__avg	4.73003329633793e-05	0.000146683618776682	0.000664893617021277
mv_mconsumospesos__avg	4.71256920203195e-05	0.000118796086173899	0.000664893617021277
mcuenta_debitos_automaticos__min	4.69771524225537e-05	0.000673567272188423	0.000664893617021277
ctarjeta_debito_transacciones	4.69481268213859e-05	0.000719816156826286	0.000664893617021277
Master_msaldopesos__min	4.68725300039551e-05	0.000103867865879594	0.000664893617021277
mtarjeta_visa_consumo__max	4.65755725825478e-05	0.000286531167106876	0.000664893617021277
Master_Fvencimiento__avg	4.64558643861658e-05	8.47406201082338e-05	0.000664893617021277
mv_msaldodolares__max	4.61788094880859e-05	0.000900928579924238	0.000664893617021277
mvr_Master_mlimitecompra	4.60132687053756e-05	0.000167131117418142	0.000664893617021277
mtarjeta_visa_descuentos__max	4.59491557867598e-05	0.00153818522176552	0.000664893617021277
Visa_Finiciomora__avg	4.54011838855783e-05	0.00201465007762726	0.000664893617021277
ttarjeta_master_debitos_automaticos	4.49801851052594e-05	8.18610546863522e-05	0.000664893617021277
tcajas__tend	4.44505736278057e-05	0.00119020250139956	0.000664893617021277
Master_mfinanciacion_limite__max	4.43365692515563e-05	0.000528455023357176	0.000664893617021277
mtitulos__tend	4.43030867972893e-05	0.00410487236514971	0.00132978723404255
Master_mpagominimo__avg	4.41979751261925e-05	0.000441046806696124	0.000664893617021277
mvr_madelantopesos__max	4.41542749045962e-05	0.00014235949074189	0.000664893617021277
ctransferencias_emitidas__max	4.39300738093729e-05	0.000222352693136597	0.000664893617021277
tcajas_depositos__tend	4.3699799499198e-05	0.000602418546443759	0.000664893617021277
Master_fultimo_cierre__avg	4.33062004558201e-05	0.00047881066383164	0.000664893617021277
mvr_msaldototal	4.296603398176e-05	0.000124347737425995	0.000664893617021277
mv_mlimitecompra__max	4.28758844777289e-05	0.000249766184770396	0.000664893617021277
Master_msaldototal__max	4.26776132858028e-05	0.000241278502303087	0.000664893617021277
ctarjeta_master_descuentos__tend	4.26601058399085e-05	0.0017785681768833	0.000664893617021277
Visa_Fvencimiento__max	4.26438814540995e-05	0.000284090052835669	0.000664893617021277
Master_mconsumosdolares__max	4.22992182009978e-05	0.000101130546895867	0.000664893617021277
mcajeros_propio__max	4.22562300186585e-05	0.000653694601484469	0.000664893617021277
mv_mconsumosdolares__avg	4.05094852899966e-05	7.75518219960176e-05	0.000664893617021277
ttarjeta_debito__min	4.01684582521738e-05	0.000229049213309544	0.000664893617021277
mttarjeta_master_debitos_automaticos__avg	3.99369236397008e-05	0.00135202714409653	0.000664893617021277
Visa_mlimitecompra	3.98924123625104e-05	0.000176780659394322	0.000664893617021277
mv_fechaalta__min	3.9755322327249e-05	0.00113566064644795	0.000664893617021277
Visa_mfinanciacion_limite__avg	3.97532699741055e-05	0.000152045336292514	0.000664893617021277
cextraccion_autoservicio__tend	3.96232811669609e-05	0.000261291015389825	0.000664893617021277
Master_mfinanciacion_limite__tend	3.91804075217596e-05	0.000153353531397793	0.000664893617021277
mpagomiscuentas__max	3.8913233416055e-05	0.000836278286425671	0.000664893617021277
mcaja_ahorro_Paquete__min	3.86477651861658e-05	0.000202375543084497	0.000664893617021277
mvr_mpagominimo__max	3.83236935781575e-05	0.000323512769790248	0.000664893617021277
ccomisiones_otras	3.81481959042256e-05	7.69484304511256e-05	0.000664893617021277
Master_mconsumospesos__tend	3.81031286982131e-05	0.000216167593523213	0.000664893617021277
mvr_mconsumospesos	3.80087336291701e-05	0.00045679825022806	0.000664893617021277
mvr_mpagominimo__min	3.78716854362963e-05	0.000269063637439239	0.000664893617021277
Master_cuenta_estado	3.77969225919506e-05	9.96466222838973e-05	0.000664893617021277
tcajas_extracciones	3.74261541606645e-05	0.00181584519517595	0.000664893617021277
Visa_mpagominimo__max	3.73989752940369e-05	0.000109201888321245	0.000664893617021277
Visa_Fvencimiento__tend	3.68937858767395e-05	0.00129193154264925	0.000664893617021277
Visa_Finiciomora__max	3.6199185792359e-05	0.00194762307641978	0.000664893617021277
Visa_tconsumos__min	3.5987542204542e-05	0.000554871204665212	0.000664893617021277
mv_msaldopesos__tend	3.59764962933153e-05	0.000197238862150776	0.000664893617021277
mcomisiones_otras__min	3.59014401529966e-05	0.0002197704882445	0.000664893617021277
Master_mconsumospesos__min	3.54600782636787e-05	0.00157228864199912	0.000664893617021277
Visa_mconsumospesos__avg	3.27741233315801e-05	0.000193698787990767	0.000664893617021277
mpagomiscuentas__avg	3.24221531519064e-05	0.00112654600660597	0.000664893617021277
mpagodeservicios__max	3.23325366592064e-05	0.00132863486135522	0.000664893617021277
mv_msaldototal	3.23070598355036e-05	0.00115542597906755	0.000664893617021277
mcaja_ahorro_dolares__min	3.21255117842591e-05	0.00109142858127952	0.000664893617021277
tpagomiscuentas__max	3.21029782211788e-05	0.000622111022489548	0.000664893617021277
mpagodeservicios__min	3.00116995994686e-05	0.00190944731926788	0.000664893617021277
Visa_mfinanciacion_limite__tend	2.97746362820465e-05	0.000321641116737913	0.000664893617021277
mttarjeta_visa_debitos_automaticos__avg	2.87349236180085e-05	0.00126887744224068	0.000664893617021277
mv_mpagosdolares	2.7467369650874e-05	0.00190813119452868	0.000664893617021277
tcuenta_debitos_automaticos__min	2.7448243926682e-05	0.00187210089255248	0.000664893617021277
ttarjeta_visa__tend	2.07274795376391e-05	0.00204884067409749	0.000664893617021277
mprestamos_prendarios	2.02561590577312e-05	0.00204794374282657	0.000664893617021277
